STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,TOBS,TOBS_ATTRIBUTES
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,4/4/1963,0.04,",,0,null",0,",,0",0,",,0",,,69,",,0",39,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,4/5/1963,0,",,0,null",0,",,0",0,",,0",,,56,",,0",30,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,4/6/1963,0,",,0,null",0,",,0",0,",,0",,,67,",,0",31,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,4/7/1963,0,",,0,null",0,",,0",0,",,0",,,66,",,0",38,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,4/8/1963,0,"T,,0,null",0,",,0",0,",,0",,,53,",,0",37,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,4/9/1963,0.18,",,0,null",0,",,0",0,",,0",,,58,",,0",39,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,4/10/1963,0,",,0,null",0,",,0",0,",,0",,,49,",,0",32,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,4/11/1963,0,",,0,null",0,",,0",0,",,0",,,53,",,0",30,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,4/12/1963,0,",,0,null",0,",,0",0,",,0",,,58,",,0",28,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,4/13/1963,0,"T,,0,null",0,",,0",0,",,0",,,56,",,0",35,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,4/14/1963,0,"T,,0,null",0,",,0",0,",,0",,,56,",,0",34,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,4/15/1963,0,",,0,null",0,",,0",0,",,0",,,61,",,0",29,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,4/16/1963,0,"T,,0,null",0,",,0",0,",,0",,,63,",,0",31,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,4/17/1963,0,"T,,0,null",0,",,0",0,",,0",,,82,",,0",57,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,4/18/1963,0.55,",,0,null",0,",,0",0,",,0",,,81,",,0",60,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,4/19/1963,0.01,",,0,null",0,",,0",0,",,0",,,82,",,0",62,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,4/20/1963,0.04,",,0,null",0,",,0",0,",,0",,,74,",,0",52,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,4/21/1963,0.01,",,0,null",0,",,0",0,",,0",,,82,",,0",45,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,4/22/1963,0.22,",,0,null",0,",,0",0,",,0",,,60,",,0",46,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,4/23/1963,0.4,",,0,null",0,",,0",0,",,0",,,56,",,0",42,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,4/24/1963,0,",,0,null",0,",,0",0,",,0",,,51,",,0",39,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,4/25/1963,0,",,0,null",0,",,0",0,",,0",,,61,",,0",32,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,4/26/1963,0,",,0,null",0,",,0",0,",,0",,,67,",,0",38,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,4/27/1963,0,",,0,null",0,",,0",0,",,0",,,69,",,0",38,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,4/28/1963,0,",,0,null",0,",,0",0,",,0",,,76,",,0",41,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,4/29/1963,0.23,",,0,null",0,",,0",0,",,0",,,62,",,0",55,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,4/30/1963,0.12,",,0,null",0,"T,,0",0,",,0",,,65,",,0",36,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,5/1/1963,0,"T,,0,null",0,"T,,0",0,",,0",,,56,",,0",35,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,5/2/1963,0,",,0,null",0,",,0",0,",,0",,,67,",,0",30,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,5/3/1963,0,",,0,null",0,",,0",0,",,0",,,79,",,0",37,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,5/4/1963,0,",,0,null",0,",,0",0,",,0",,,82,",,0",46,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,5/5/1963,0,"T,,0,null",0,",,0",0,",,0",,,77,",,0",49,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,5/6/1963,0,",,0,null",0,",,0",0,",,0",,,77,",,0",48,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,5/7/1963,0,",,0,null",0,",,0",0,",,0",,,76,",,0",45,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,5/8/1963,0,",,0,null",0,",,0",0,",,0",,,86,",,0",53,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,5/9/1963,0,",,0,null",0,",,0",0,",,0",,,91,",,0",65,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,5/10/1963,0,",,0,null",0,",,0",0,",,0",,,82,",,0",60,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,5/11/1963,0,",,0,null",0,",,0",0,",,0",,,60,",,0",44,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,5/12/1963,0,",,0,null",0,",,0",0,",,0",,,63,",,0",37,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,5/13/1963,0.32,",,0,null",0,",,0",0,",,0",,,66,",,0",52,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,5/14/1963,0.05,",,0,null",0,",,0",0,",,0",,,79,",,0",59,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,5/15/1963,0,"T,,0,null",0,",,0",0,",,0",,,70,",,0",48,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,5/16/1963,0,",,0,null",0,",,0",0,",,0",,,80,",,0",54,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,5/17/1963,0.13,",,0,null",0,",,0",0,",,0",,,72,",,0",55,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,5/18/1963,0,"T,,0,null",0,",,0",0,",,0",,,74,",,0",58,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,5/19/1963,0,",,0,null",0,",,0",0,",,0",,,78,",,0",54,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,5/20/1963,0.26,",,0,null",0,",,0",0,",,0",,,70,",,0",52,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,5/21/1963,0.02,",,0,null",0,",,0",0,",,0",,,75,",,0",46,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,5/22/1963,0,",,0,null",0,",,0",0,",,0",,,62,",,0",45,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,5/23/1963,0,",,0,null",0,",,0",0,",,0",,,63,",,0",39,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,5/24/1963,0,",,0,null",0,",,0",0,",,0",,,71,",,0",39,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,5/25/1963,0,"T,,0,null",0,",,0",0,",,0",,,60,",,0",49,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,5/26/1963,0,",,0,null",0,",,0",0,",,0",,,74,",,0",52,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,5/27/1963,0.09,",,0,null",0,",,0",0,",,0",,,71,",,0",59,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,5/28/1963,0.01,",,0,null",0,",,0",0,",,0",,,78,",,0",61,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,5/29/1963,0,",,0,null",0,",,0",0,",,0",,,78,",,0",60,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,5/30/1963,0,",,0,null",0,",,0",0,",,0",,,76,",,0",51,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,5/31/1963,0,",,0,null",0,",,0",0,",,0",,,80,",,0",47,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,6/1/1963,0,",,0,null",0,",,0",0,",,0",,,85,",,0",49,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,6/2/1963,0,",,0,null",0,",,0",0,",,0",,,84,",,0",62,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,6/3/1963,0.35,",,0,null",0,",,0",0,",,0",,,66,",,0",62,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,6/4/1963,1.27,",,0,null",0,",,0",0,",,0",,,65,",,0",62,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,6/5/1963,0.81,",,0,null",0,",,0",0,",,0",,,79,",,0",63,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,6/6/1963,0.2,",,0,null",0,",,0",0,",,0",,,87,",,0",63,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,6/7/1963,0.34,",,0,null",0,",,0",0,",,0",,,80,",,0",66,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,6/8/1963,0,",,0,null",0,",,0",0,",,0",,,85,",,0",66,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,6/9/1963,0.12,",,0,null",0,",,0",0,",,0",,,90,",,0",67,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,6/10/1963,0.3,",,0,null",0,",,0",0,",,0",,,91,",,0",67,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,6/11/1963,0.01,",,0,null",0,",,0",0,",,0",,,80,",,0",58,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,6/12/1963,0,",,0,null",0,",,0",0,",,0",,,69,",,0",52,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,6/13/1963,0,"T,,0,null",0,",,0",0,",,0",,,77,",,0",54,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,6/14/1963,0,",,0,null",0,",,0",0,",,0",,,81,",,0",57,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,6/15/1963,0,",,0,null",0,",,0",0,",,0",,,76,",,0",56,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,6/16/1963,0,",,0,null",0,",,0",0,",,0",,,78,",,0",55,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,6/17/1963,0,",,0,null",0,",,0",0,",,0",,,82,",,0",50,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,6/18/1963,0,",,0,null",0,",,0",0,",,0",,,83,",,0",55,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,6/19/1963,0.02,",,0,null",0,",,0",0,",,0",,,85,",,0",55,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,6/20/1963,0.32,",,0,null",0,",,0",0,",,0",,,72,",,0",59,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,6/21/1963,0,",,0,null",0,",,0",0,",,0",,,71,",,0",49,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,6/22/1963,0,",,0,null",0,",,0",0,",,0",,,75,",,0",47,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,6/23/1963,0,",,0,null",0,",,0",0,",,0",,,83,",,0",48,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,6/24/1963,0,",,0,null",0,",,0",0,",,0",,,87,",,0",54,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,6/25/1963,0,",,0,null",0,",,0",0,",,0",,,90,",,0",57,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,6/26/1963,0,",,0,null",0,",,0",0,",,0",,,92,",,0",59,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,6/27/1963,0,",,0,null",0,",,0",0,",,0",,,89,",,0",65,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,6/28/1963,0.62,",,0,null",0,",,0",0,",,0",,,82,",,0",68,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,6/29/1963,0.03,",,0,null",0,",,0",0,",,0",,,87,",,0",65,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,6/30/1963,0,"T,,0,null",0,",,0",0,",,0",,,91,",,0",66,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,7/1/1963,0,",,0,null",0,",,0",0,",,0",,,91,",,0",68,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,7/2/1963,0,",,0,null",0,",,0",0,",,0",,,90,",,0",69,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,7/3/1963,0,",,0,null",0,",,0",0,",,0",,,78,",,0",62,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,7/4/1963,0,",,0,null",0,",,0",0,",,0",,,79,",,0",48,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,7/5/1963,0,",,0,null",0,",,0",0,",,0",,,84,",,0",54,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,7/6/1963,0,",,0,null",0,",,0",0,",,0",,,80,",,0",57,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,7/7/1963,0,",,0,null",0,",,0",0,",,0",,,81,",,0",57,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,7/8/1963,0,",,0,null",0,",,0",0,",,0",,,79,",,0",58,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,7/9/1963,0,",,0,null",0,",,0",0,",,0",,,73,",,0",51,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,7/10/1963,0,"T,,0,null",0,",,0",0,",,0",,,73,",,0",52,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,7/11/1963,0,",,0,null",0,",,0",0,",,0",,,80,",,0",52,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,7/12/1963,0,",,0,null",0,",,0",0,",,0",,,83,",,0",55,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,7/13/1963,0,"T,,0,null",0,",,0",0,",,0",,,87,",,0",57,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,7/14/1963,0.42,",,0,null",0,",,0",0,",,0",,,80,",,0",65,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,7/15/1963,0,",,0,null",0,",,0",0,",,0",,,85,",,0",64,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,7/16/1963,0,",,0,null",0,",,0",0,",,0",,,89,",,0",61,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,7/17/1963,0,",,0,null",0,",,0",0,",,0",,,92,",,0",66,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,7/18/1963,1.68,",,0,null",0,",,0",0,",,0",,,90,",,0",70,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,7/19/1963,0.92,",,0,null",0,",,0",0,",,0",,,85,",,0",70,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,7/20/1963,1.17,",,0,null",0,",,0",0,",,0",,,84,",,0",66,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,7/21/1963,0,",,0,null",0,",,0",0,",,0",,,85,",,0",63,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,7/22/1963,0.03,",,0,null",0,",,0",0,",,0",,,85,",,0",62,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,7/23/1963,0.01,",,0,null",0,",,0",0,",,0",,,78,",,0",64,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,7/24/1963,0,",,0,null",0,",,0",0,",,0",,,87,",,0",62,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,7/25/1963,0,",,0,null",0,",,0",0,",,0",,,87,",,0",65,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,7/26/1963,0,",,0,null",0,",,0",0,",,0",,,88,",,0",67,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,7/27/1963,0,",,0,null",0,",,0",0,",,0",,,90,",,0",66,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,7/28/1963,0.64,",,0,null",0,",,0",0,",,0",,,90,",,0",69,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,7/29/1963,0.6,",,0,null",0,",,0",0,",,0",,,79,",,0",68,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,7/30/1963,0,",,0,null",0,",,0",0,",,0",,,85,",,0",66,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,7/31/1963,0,",,0,null",0,",,0",0,",,0",,,87,",,0",63,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,8/1/1963,0,",,0,null",0,",,0",0,",,0",,,87,",,0",69,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,8/2/1963,0,",,0,null",0,",,0",0,",,0",,,84,",,0",60,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,8/3/1963,1.13,",,0,null",0,",,0",0,",,0",,,88,",,0",70,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,8/4/1963,0,",,0,null",0,",,0",0,",,0",,,84,",,0",67,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,8/5/1963,0,",,0,null",0,",,0",0,",,0",,,81,",,0",58,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,8/6/1963,0,"T,,0,null",0,",,0",0,",,0",,,85,",,0",58,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,8/7/1963,0.83,",,0,null",0,",,0",0,",,0",,,77,",,0",64,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,8/8/1963,0,",,0,null",0,",,0",0,",,0",,,83,",,0",65,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,8/9/1963,0.56,",,0,null",0,",,0",0,",,0",,,85,",,0",62,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,8/10/1963,0,",,0,null",0,",,0",0,",,0",,,80,",,0",61,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,8/11/1963,0,",,0,null",0,",,0",0,",,0",,,82,",,0",56,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,8/12/1963,0.02,",,0,null",0,",,0",0,",,0",,,84,",,0",59,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,8/13/1963,0.58,",,0,null",0,",,0",0,",,0",,,80,",,0",63,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,8/14/1963,0,",,0,null",0,",,0",0,",,0",,,73,",,0",57,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,8/15/1963,0,",,0,null",0,",,0",0,",,0",,,71,",,0",49,",,0",,
USW00003804,"PARKERSBURG MID OHIO VALLEY REGIONAL AIRPORT, WV US",39.33948,-81.44379,245.3,8/16/1963,0,",,0,null",0,",,0",0,",,0",,,77,",,0",50,",,0",,
